filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,,,,,
./log-card-182-travelling-fair-1.jpg,"Travelling Fair /
re. 4 je & * ZZ ""U. A
Gł x qt!) a a Ml Gs =
ax"" I SZ ©
Food! Games! All kinds of entertaining
activities to spend a fun afternoon
and challenge your skills!

During setup, roll @ and place this
card to the location with matching @.
Visit the fair <© 0349
¥ If this card was in play from the

start of the game, Giscard)",182,Travelling Fair,Local status,"Food! Games! All kinds of entertaining
activities to spend a fun afternoon
and challenge your skills!","During setup, roll @ and place this
card to the location with matching @.
Visit the fair <© 0349
¥ If this card was in play from the

start of the game, Giscard)",Objazdowy jarmark,Jedzenie! Gry! Masa atrakcji na wesołe popołudnie i sprawdzenie umiejętności!,Przy przygotowaniu rzuć @ i umieść kartę w lokalizacji z pasującym @. Odwiedź jarmark © 0349. Jeśli karta była w grze od początku — odrzuć.,Fiera itinerante,Cibo! Giochi! Ogni tipo di attività divertente per trascorrere un pomeriggio allegro e mettere alla prova le tue abilità!,"Durante la preparazione, tira @ e metti questa carta nella località con lo stesso @. Visita la fiera © 0349. Se questa carta era in gioco dall’inizio della partita, scarta.",,Mercato galleggiante,I mercanti hanno i prezzi — e gran parte della merce — ai minimi storici!,"Metti 1 spazio a sud di Meratu. Visita il mercato © 0115. Se questa carta era in gioco dall’inizio della partita, sostituisci la località © con @072 da Hik e Giscardl, poi scarta.",
./log-card-183-slumbering-giant-1.jpg,"©] Slumbering Giant | „
a 4 1 5 « O
LŚ i „JM
Durgir, Chabahr’s beloved icon, shows
signs of life. Many refuse to believe
the gentle giant would harm them.
Place to Chabahr.
& Warn Chabahrians  (ZAŻEE
Take @ 270 from iii}.
Replace location © with
@ 226 from iit. Discarcl",183,Slumbering Giant,Local status,"Durgir, Chabahr’s beloved icon, shows
signs of life. Many refuse to believe
the gentle giant would harm them.","Place to Chabahr.
& Warn Chabahrians  (ZAŻEE
Take @ 270 from iii}.
Replace location © with
@ 226 from iit. Discarcl",Śpiący olbrzym,"Durgir, ukochany symbol Chabahr, daje oznaki życia. Wielu nie wierzy, by łagodny gigant mógł im zaszkodzić.","Umieść przy Chabahr. Ostrzeż mieszkańców (ZAŻEE), weź @270 z iii. Zamień lokalizację © na @226 z iit i odrzuć.",Gigante sopito,"Durgir, l’amata icona di Chabahr, mostra segni di vita. Molti si rifiutano di credere che il gigante gentile possa far loro del male.",Metti vicino a Chabahr. & Avvisa i Chabahrani (ZAŻEE). Prendi @270 da iii}. Sostituisci la località © con @226 da iit e scarta.,,Fiera itinerante,Cibo! Giochi! Ogni tipo di attività divertente per trascorrere un pomeriggio allegro e mettere alla prova le tue abilità!,"Durante la preparazione, tira @ e metti questa carta nella località con lo stesso @. Visita la fiera © 0349. Se questa carta era in gioco dall’inizio della partita, scarta.",
./log-card-184-rienian-patrol-1.jpg,"KP Se
1 Ą Rienian Patrol | / p |
VAL Ve em 37
A ŻA | aa: Da | =
Gemsed s rule over Chabahr has
slowly angered Rienshtum. Now a
troop of Rienian soldiers has been
spotted camping west of town.
Place to Chabahr.
GE) Visit the camp © 0320
y Place @ 186 from IA to ©.
©. diced",184,Rienian Patrol,Local status,"Gemsed s rule over Chabahr has
slowly angered Rienshtum. Now a
troop of Rienian soldiers has been
spotted camping west of town.",Visit the camp,Rienieński patrol,Panowanie Gemsed nad Chabahr coraz bardziej irytuje Riensztum. Na zachód od miasta rozbito obóz rienieńskich żołnierzy.,"Umieść przy Chabahr. Odwiedź obóz © 0320. Umieść @186 z IA na ©, potem odrzuć.",Pattuglia rieniana,Il dominio di Gemsed su Chabahr ha lentamente irritato Rienshtum. Ora è stato avvistato un contingente di soldati rieniani accampato a ovest della città.,"Metti vicino a Chabahr. Visita l’accampamento © 0320. Metti @186 da IA su ©, poi scarta.",,Gigante sopito,"Durgir, l’amata icona di Chabahr, mostra segni di vita. Molti si rifiutano di credere che il gigante gentile possa far loro del male.",Metti vicino a Chabahr. & Avvisa i Chabahrani (ZAŻEE). Prendi @270 da iii}. Sostituisci la località © con @226 da iit e scarta.,
./log-card-185-gemsedian-patrol-1.jpg,"z | ° Ie a
| Gemsedian Patrol | A]
u k ‘> u A £ A” W, Ó
a 17 DA
0-0 Nee | =
| ORS AR „NY A
Yezden s gold mines have tempted
Gemsed for decades. Now a troop
of Gemsedian soldiers has been
spotted camping east of town.
Place to Yezden.
(O Visit the camp © 0321
y Place @ 188 from IA to ©.
+ Diseznd.",185,Gemsedian Patrol,Local status,"Yezden s gold mines have tempted
Gemsed for decades. Now a troop
of Gemsedian soldiers has been
spotted camping east of town.",Visit the camp,Patrol Gemsedu,Kopalnie złota Yezden od dekad kuszą Gemsed. Na wschód od miasta dostrzeżono obóz gemseckich żołnierzy.,"Umieść przy Yezden. Odwiedź obóz © 0321. Umieść @188 z IA na ©, potem odrzuć.",Pattuglia gemsediana,Le miniere d’oro di Yezden tentano Gemsed da decenni. Ora è stato avvistato un contingente di soldati gemsediani accampato a est della città.,"Metti vicino a Yezden. Visita l’accampamento © 0321. Metti @188 da IA su ©, poi scartala.",,Pattuglia rieniana,Il dominio di Gemsed su Chabahr ha lentamente irritato Rienshtum. Ora è stato avvistato un contingente di soldati rieniani accampato a ovest della città.,"Metti vicino a Chabahr. Visita l’accampamento © 0320. Metti @186 da IA su ©, poi scarta.",
./log-card-186-forest-gathering-1.jpg,"<©7 Forest G 2 s
aga st Gathering |” 93
: ; E 4. > h oj 4. z
Rienshtum has tightened its grip
on Galzyr. Rienian soldiers are
keeping guard at a well-worn road
filled with tracks of heavy traffic.
Place 1 space north of Hezembi.
Q Meet the soldiers © 0322
y Shuffle @ 090 from HA to
© ihe event deck. Discard.",186,Forest Gathering,Local status,"Rienshtum has tightened its grip
on Galzyr. Rienian soldiers are
keeping guard at a well-worn road
filled with tracks of heavy traffic.","Place 1 space north of Hezembi.
Q Meet the soldiers",Leśna odprawa,Riensztum zacieśnia kontrolę nad Galzyr. Rienieńscy żołnierze pilnują uczęszczanego traktu.,Umieść 1 pole na północ od Hezembi. Spotkaj żołnierzy © 0322. Wtasuj @090 z HA do talii zdarzeń i odrzuć.,Raduno nella foresta,"Rienshtum ha stretto la presa su Galzyr. Soldati rieniani sorvegliano una strada molto battuta, piena di tracce di traffico pesante.",Metti 1 spazio a nord di Hezembi. Incontra i soldati © 0322. Mescola @090 da HA nel mazzo Eventi e scarta.,,,,,
./log-card-187-bidding-war-1.jpg,"mee, Bidding War | <A
Sy 8 036
: é : $e Ra = % ; 30! (5
Violet Arm has stayed neutral in
the war so far. Now both Rienshtum
and Gemsed desire to strike an
exclusive deal with the mercenaries.
Place to Teshune.
(O Visit the camp © 0323
y Shuffle @ 091 from HR to
the event deck. Discard.",187,Bidding War,Local status,"Violet Arm has stayed neutral in
the war so far. Now both Rienshtum
and Gemsed desire to strike an
exclusive deal with the mercenaries.",Visit the camp,Wojna ofert,"Violet Arm pozostaje neutralne, ale Riensztum i Gemsed chcą wyłącznego kontraktu z najemnikami.",Umieść przy Teshune. Odwiedź obóz © 0323. Wtasuj @091 z HR do talii zdarzeń i odrzuć.,Guerra di offerte,Violet Arm è rimasta neutrale nella guerra finora. Ora sia Rienshtum sia Gemsed vogliono stipulare un accordo esclusivo con i mercenari.,Metti vicino a Teshune. Visita l’accampamento © 0323. Mescola @091 da HR nel mazzo Eventi e scarta.,,,,,
./log-card-188-unexpected-guests-1.jpg,"_ Unexpected Guests i 4
Hezembi s neutrality is being questioned
by rumours of Rienian soldiers being
spotted in Kishanu. Locals welcome help
with their unofficial investigation.
Place 1 space west of Hezembi.
& Meet the locals © 0324
gy Shuffle @ 092 from HR to
© ihe event deck. Discard.",188,Unexpected Guests,Local status,"Hezembi s neutrality is being questioned
by rumours of Rienian soldiers being
spotted in Kishanu. Locals welcome help
with their unofficial investigation.",Meet the locals,Niespodziewani goście,Neutralność Hezembi staje pod znakiem zapytania — krążą pogłoski o rienieńskich żołnierzach widzianych w Kishanu. Miejscowi proszą o pomoc w nieformalnym dochodzeniu.,Umieść 1 pole na zachód od Hezembi. Spotkaj miejscowych © 0324. Wtasuj @092 z HR do talii zdarzeń i odrzuć.,Ospiti inaspettati,La neutralità di Hezembi è messa in dubbio da voci secondo cui soldati rieniani sarebbero stati avvistati a Kishanu. I locali accolgono volentieri aiuto nella loro indagine non ufficiale.,Metti 1 spazio a ovest di Hezembi. Incontra i locali © 0324. Mescola @092 da HR nel mazzo Eventi e scarta.,,,,,
./log-card-189-rienian-army-1.jpg,"LA) a?
PM R ee ie i łą ©
Śo j A | heat Ab. ""tą pe
—u 0 U5 | +e hd ak
enh Tiyan
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0325
y Place @191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians ",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na południowy zachód od Sarewar. Spotkaj Rienieńczyków © 0325. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0325. Metti @191 da IA su ©, poi scarta.",,,,,
./log-card-189-rienian-army-2.jpg,"LA) m?
ji MNA al tay tie ie ię ee)
’ a) JĄ = Ab. Aa pe
—u () U5 | +6 [et al:
WŁ rip
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0326
y Place © 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0326
y Place © 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0326. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0326. Metti @191 da IA su ©, poi scarta.",,,,,
./log-card-189-rienian-army-3.jpg,"LA) a?
PM R ee ie i r Gd
’ a) A | heat Ab. ""tą pe
—u 0 U5 | +e hd ak
enh Tiyan
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0327
y Place @ 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0327
y Place @ 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0327. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0327. Metti @191 da IA su ©, poi scarta.",,,,,
./log-card-189-rienian-army-4.jpg,"| AA) a?
ia iM my dą, ja e BĘ ie I r
Śo j JĄ pees Ab. ""tą pe
—u 0 U | +e Te al.
WIE rpg
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0328
y Place @ 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0328
y Place @ 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0328. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0328. Metti @191 da IA su ©, poi scarta.",,,,,
./log-card-189-rienian-army-5.jpg,"LA) m?
adj l waves Oye KOŚI: lh Z
WL ZĘ Ja =
’ j JĄ BSE 27 AR. > |=
—u () U5 | +6 Te Val:
: a RZA phan ss iS l 2 cĘ
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
& Meet the Rienians @ 0396
y Place @191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
& Meet the Rienians @ 0396
y Place @191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0396. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0396. Metti @191 da IA su ©, poi scarta.",,,,,
